session_id,user_id,created_at,session_mode,session_use_rag,interaction_number,timestamp,query,routed_query,mode,use_rag,used_cache,latency_min,results_count,title_response,score_response,csat_score,nps_score,resolution_numeric,csat_category,nps_category,resolution_label,Total,Surveys,title,genres,keywords,overview,score,release_date,hallucination,valid_movie,rag_mode
af68ab28-0de6-4b6b-9173-8d013d17e19d,57 318 8069630,4/26/2026,DIRECT,False,2,0:33,quiero una mas nueva,quiero una mas nueva,DIRECT,False,False,10.47743333,5,Mama Drama,0.3123,3,7,2,Media,passive,partial,1,1,Mama Drama,"['Comedy', 'Drama']",['serie mexicana'],"Four young mothers strengthen their friendship beyond their children's school chat group after an intense school camping trip, where they discover who is having an affair with one of their husbands.",63,,0,1,NO_RAG
cef44b57-c8e8-4faa-b032-65d93ce27733,57 315 5918182,4/22/2026,DIRECT,False,1,1:58,peliculas de abogados,peliculas de abogados,DIRECT,False,False,21.9662,5,Bobobobs,0.2043,2,3,1,Baja,detractor,no,1,1,Bobobobs,"['Animation', 'Sci-Fi & Fantasy', 'Comedy']","['space', 'alien', 'dwarfs']","A group of nomadic miniature humanoids with psychic powers who live in a part of the universe far away from the Earth. A crew of Bobobobs, led by captain Bob Wouter, sets sail in the Bobular Quest towards Earth to save the humans from dinosaurs. Along the way, they encounter a variety of different alien species, some of which are hostile.",50,,0,1,NO_RAG
73e4f809-0f88-4b04-837a-4373beef28e0,57 312 7891299,5/2/2026,RAG,True,1,3:36,películas de acción con mucha adrenalina,películas de acción con mucha adrenalina,RAG,True,False,4.0075,5,Anche se è amore non si vede,0.2074,2,3,1,Baja,detractor,no,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,RAG
537468d6-ddb1-4443-a6ae-0cd691b3c0a0,57 315 0186808,5/2/2026,DIRECT,False,1,2:48,películas de ciencia ficción con viajes en el tiempo,películas de ciencia ficción con viajes en el tiempo,DIRECT,False,False,3.9208,5,Project Almanac,0.3931,3,7,2,Media,passive,partial,1,1,Project Almanac,"['Science Fiction', 'Thriller']","['time travel', 'love', 'found footage', 'pseudo-documentary', 'viajes en el tiempo', 'viaje en el tiempo', 'faux documentary']","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",68,01/28/2015,0,1,NO_RAG
ec221071-b24b-46f5-bbfd-c9bb9c2d4cb1,57 313 3825915,4/27/2026,DIRECT,False,1,0:54,cuales sin los proximos estrenos en cine,cuales sin los proximos estrenos en cine,DIRECT,False,False,4.429266667,5,Illiterate,0.4159,3,7,2,Media,passive,partial,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,NO_RAG
073fc00a-e957-4973-aa12-1b018e2ed4fd,57 323 3114869,4/29/2026,DIRECT,False,1,21:24,quiero ver una pelicula similar a perfect blue,quiero ver una pelicula similar a perfect blue,DIRECT,False,False,11.53875,5,Blue Moon,0.3288,3,7,2,Media,passive,partial,1,1,Blue Moon,"['History', 'Drama', 'Comedy']","['lyricist', '1940s', 'witty']","On the evening of March 31, 1943, legendary lyricist Lorenz Hart confronts his shattered self-confidence in Sardi’s bar as his former collaborator, Richard Rodgers, celebrates the opening night of his ground-breaking hit musical, “Oklahoma!”",68,10/17/2025,0,1,NO_RAG
073fc00a-e957-4973-aa12-1b018e2ed4fd,57 323 3114869,4/29/2026,DIRECT,False,1,21:24,quiero ver una pelicula similar a perfect blue,quiero ver una pelicula similar a perfect blue,DIRECT,False,False,11.53875,5,Blue Moon,0.3288,3,7,2,Media,passive,partial,1,1,Blue Moon,"['Romance', 'Drama']","['nurse', 'true love']","Corazon (Boots Anson Roa), an old Filipina who lives in Boston, wrote to each Manuel Pineda in her home a letter. She hopes to find her love again. In the Philippines experiences of the old Manuel Pineda (Eddie Garcia), meanwhile, that he has cancer and has only months to live. He goes in search of his Corazon.There were two Corazons in his life: before the Second World War, he spent (Mark Herras) and his buddy Domingo (Polo Ravales) a lot of time with the shy ""Cora"" (Jennylyn Mercado) and the lively "" Azon ""(Pauline Luna).",80,01/01/2006,0,1,NO_RAG
10a67857-fb0e-494c-a5c6-31fb8330e5ab,57 301 5866204,4/29/2026,DIRECT,False,1,23:11,me puedes recomendar peliculas coreanas,me puedes recomendar peliculas coreanas,DIRECT,False,False,11.27921667,5,Illiterate,0.2342,2,3,1,Baja,detractor,no,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,NO_RAG
1c71a0c6-dc14-4bc0-9460-ece0fad54bbb,57 321 9765438,4/29/2026,DIRECT,False,1,22:18,pelicula de intriga,pelicula de intriga,DIRECT,False,False,10.37385,5,Guante blanco,0.2321,2,3,1,Baja,detractor,no,1,1,Guante blanco,"['Crime', 'Drama']",['intrigue'],We don't have an overview translated in English. Help us expand our database by adding one.,62,,0,1,NO_RAG
1ce3c66c-1560-4db9-9b77-d1921659e5e9,57 300 2275418,4/29/2026,DIRECT,False,1,20:13,peliculas del mismo tono que interestellar,peliculas del mismo tono que interestellar,DIRECT,False,False,12.08141667,5,Juro que te amo,0.4532,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
3b850703-b59c-4846-a938-4c7c8e5ca215,57 300 5728843,4/29/2026,RAG,True,1,22:05,recomendacion de pelicula de ficcion,recomendacion de pelicula de ficcion,RAG,True,False,13.92,5,Anche se è amore non si vede,0.2589,2,3,1,Baja,detractor,no,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,RAG
54f77d3d-64d9-4962-a72c-2caafa319706,57 313 2240870,4/29/2026,DIRECT,False,1,22:47,Películas de fantasía épicas,Películas de fantasía épicas,DIRECT,False,False,9.223933333,5,"Muchachos, la película de la gente",0.2491,2,3,1,Baja,detractor,no,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,NO_RAG
56135232-1260-4d42-b088-b968caff3fca,57 315 6242969,5/2/2026,DIRECT,False,1,4:02,películas de fantasía con magia,películas de fantasía con magia,DIRECT,False,False,3.476566667,5,The Metropolitan Opera: Puccini's La Rondine,0.3114,3,7,2,Media,passive,partial,1,1,The Metropolitan Opera: Puccini's La Rondine,['Music'],"['opera', 'puccini']","This elegant romance is the least-known work of the mature Giacomo Puccini . The story concerns a kept woman who defies convention to chase a dream of romantic love with an earnest, if naïve, young man. This Met Opera production features the dynamic soprano Angela Gheorghiu and Frenchborn tenor Roberto Alagna performing the roles of Magda and Ruggero, it blooms into its rightful place in the glorious Puccini canon.  La Rondine (The Swallow) was commissioned by Vienna s Carltheater in 1913. Due to the impending outbreak of World War I, premiered in 1917, at the Opéra de Monte-Carlo with Gilda Dalla Rizza and Tito Schipa. Set in a Parisian salon, it is the story of Magda, the glamorous mistress of wealthy banker Rambaldo. Her yearning for romantic love compels her into the arms of the ardent and adoring young Ruggero.",80,01/10/2009,0,1,NO_RAG
9f672592-f854-4946-a176-fe270095ef87,57 316 5436490,4/29/2026,DIRECT,False,1,19:35,hola cinemate quien actuo en inglorious bastards como hans landa,hola cinemate quien actuo en inglorious bastards como hans landa,DIRECT,False,False,14.73348333,5,Three Tough Guys,0.2647,2,3,1,Baja,detractor,no,1,1,Three Tough Guys,"['Crime', 'Action']",['blaxploitation cinema'],"Isaac Hayes plays as Lee in his feature film debut, as Father Charlie and himself solve a bank robbery mystery that stretches across the city. After Lee is removed from the force due to $1,000,000 being stolen from the bank Father Charlie helps him to gain revenge for the loss of one of his friends.",47,05/29/1974,0,1,NO_RAG
c64c1c4e-2c9d-4916-b4ff-4951a3344dfa,57 320 2017839,4/29/2026,RAG,True,1,22:26,peliculas consideradas de culto,peliculas consideradas de culto,RAG,True,False,16.20895,5,The Chosen One,0.288,2,3,1,Baja,detractor,no,1,1,The Chosen One,"['Drama', 'Sci-Fi & Fantasy']","['based on comic', 'messiah']","After surviving a freak accident, Jodie, a twelve-year-old boy from Santa Rosalía, Baja California Sur, discovers that he has Jesus-like powers: He can turn water into wine, make the crippled walk, and perhaps even raise the dead. How will he deal with his destiny and lead the world through a conflict that’s been thousands of years in the making?",63,,0,1,RAG
c64c1c4e-2c9d-4916-b4ff-4951a3344dfa,57 320 2017839,4/29/2026,RAG,True,1,22:26,peliculas consideradas de culto,peliculas consideradas de culto,RAG,True,False,16.20895,5,The Chosen One,0.288,2,3,1,Baja,detractor,no,1,1,The Chosen One,['Drama'],['culte'],"Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult.",68,,0,1,RAG
59b6a6da-47f5-41ad-8a55-1d6b26d6e9b6,57 350 4331557,4/29/2026,RAG,True,1,23:08,Películas de suspenso intensas,Películas de suspenso intensas,RAG,True,False,9.516716667,5,The World's Gold,0.1753,2,3,1,Baja,detractor,no,1,1,The World's Gold,"['Music', 'Comedy']",['franco e ciccio'],"Aided by a chauffeur and a butler, a student of humble means pretends to be wealthy in order to attract the romantic interest of a rich girl.",55,12/21/1967,0,1,RAG
c86791f7-2d87-4988-b240-589e6433359a,57 310 4772882,4/29/2026,DIRECT,False,2,0:24,nambre,nambre,DIRECT,False,False,36.2412,5,Amber,0.46,3,7,2,Media,passive,partial,1,1,Amber,"['Mystery', 'Drama']","['dublin, ireland', 'ireland', 'missing person', 'missing child', 'crime investigation', 'missing daughter']","The disappearance of 14-year-old Amber Bailey sets off a two-year search during which her family endures unimaginable pressures. As days, months and years progress, the mystery deepens, and strange and terrifying clues come to light, raising even more questions. The world becomes gripped by the mystery of the missing teen. What happened to Amber?",53,,0,1,NO_RAG
f3e9b0d2-e484-4a8e-81ef-c173d4f649ab,57 301 2920698,4/29/2026,RAG,True,1,21:30,severance serie from serie,severance serie from serie,RAG,True,False,15.30751667,5,Mama Drama,0.4334,3,7,2,Media,passive,partial,1,1,Mama Drama,['Drama'],[],"After years of fertility issues and her mother-in-law's nagging, a woman hires her assistant as a surrogate. But things don’t go as smoothly as planned.",0,10/01/2020,0,1,RAG
f3e9b0d2-e484-4a8e-81ef-c173d4f649ab,57 301 2920698,4/29/2026,RAG,True,1,21:30,severance serie from serie,severance serie from serie,RAG,True,False,15.30751667,5,Mama Drama,0.4334,3,7,2,Media,passive,partial,1,1,Mama Drama,"['Comedy', 'Drama']",['serie mexicana'],"Four young mothers strengthen their friendship beyond their children's school chat group after an intense school camping trip, where they discover who is having an affair with one of their husbands.",63,,0,1,RAG
018bd500-cfad-4f2e-be92-f00b6a97f914,57 317 1787521,5/2/2026,DIRECT,False,1,7:48,películas de aventura épica,películas de aventura épica,DIRECT,False,False,3.829383333,5,Egypt: Secrets of the Pharaohs,0.2032,2,3,1,Baja,detractor,no,1,1,Egypt: Secrets of the Pharaohs,"['Documentary', 'History']","['egipto', 'faraones', 'pirámide']",National Geographic goes to Egypt to look into an underground vault that houses a ship of the Pharaoh Khufu and follows an researcher as he attempts to recreate the ancient rite of mummification.,58,12/30/1997,0,1,NO_RAG
022cd6bf-4c6e-40c2-a956-ff0002089c2f,57 315 6257476,5/2/2026,DIRECT,False,1,14:19,"me gustó Gravity, algo parecido","me gustó Gravity, algo parecido",DIRECT,False,False,5.363033333,5,Bharathan Effect,0.2588,2,3,1,Baja,detractor,no,1,1,Bharathan Effect,['Science Fiction'],"['inventor', 'experiment', 'anti-gravity']","One among the few sci-fi movies in Malayalam, 'Bharathan Effect' tells the story of Bharathan (Biju Menon) who is a genius inventor struggling to make ends meet. His efforts are under appreciated by his wife Geetha (Geethu Mohandas) and causes constant conflict between them. After apparently seeing  an object float in air defying gravity; Bharathan gets obsessed by the whole idea. He tries to research the topic with the financial assistance of his landlord (Jagathy Sreekumar) despite the entire community branding him as a lunatic. The rest of the film deals with his quest to find the truth behind the strange phenomenon of anti-gravity that he witnesses.",25,08/16/2007,0,1,NO_RAG
023b5b5d-ffb5-479e-b5c2-946af1a8407f,57 317 4588659,5/2/2026,DIRECT,False,1,20:56,acción con superhéroes pero más seria,acción con superhéroes pero más seria,DIRECT,False,False,6.377666667,5,Anche se è amore non si vede,0.2915,3,7,2,Media,passive,partial,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,NO_RAG
02d32c7b-9cba-4722-829b-5b1658643d2b,57 313 1238842,5/2/2026,DIRECT,False,1,19:21,terror psicológico con pocos personajes y ambiente cerrado,terror psicológico con pocos personajes y ambiente cerrado,DIRECT,False,False,34.16056667,5,Utusan Iblis: Dia Yang Berada di Antara Kita,0.3324,2,3,1,Baja,detractor,no,1,1,Utusan Iblis: Dia Yang Berada di Antara Kita,"['Horror', 'Mystery', 'Thriller']","['haunting', 'psychologist', 'female protagonist', 'psychological thriller', 'devil', 'mental health', 'ghost', 'terror']","Telling the story of Olivia, a psychiatrist specializing in mental health, who tries to help Rendy, a police officer, dealing with a brutal massacre case carried out by Cantika against her child and husband. After going through several therapy sessions, Olivia's own psychological condition deteriorates. A terrifying entity has long possessed Cantika’s body and was the reason she slaughtered her entire family, and now it is causing Olivia’s past to resurface.",60,01/02/2025,0,1,NO_RAG
05f18ee5-0f82-46e6-858d-70869118f388,57 318 0198010,5/2/2026,RAG,True,1,15:57,películas tipo Top Gun,películas tipo Top Gun,RAG,True,False,5.2075,5,Aquile,0.4197,3,7,2,Media,passive,partial,1,1,Aquile,"['Adventure', 'Drama', 'Comedy', 'Action']","['air force', 'top gun']",The adventures of a young pilot who attends an airforce academy.,30,03/01/1990,0,1,RAG
07e5c2c6-ebdb-4305-933e-4d5e6af4d33b,57 313 4452642,5/2/2026,RAG,True,1,5:40,películas de misterio con giros inesperados,películas de misterio con giros inesperados,RAG,True,False,5.756233333,5,Illiterate,0.2873,3,7,2,Media,passive,partial,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,RAG
07f8e19b-0596-46fc-ab56-24aaf2410d24,57 316 3969171,5/2/2026,DIRECT,False,1,16:30,películas tipo Indiana Jones,películas tipo Indiana Jones,DIRECT,False,False,10.8485,5,La muerte de un gallero,0.217,2,3,1,Baja,detractor,no,1,1,La muerte de un gallero,"['Action', 'Drama', 'Crime']",['mexican history'],Dramatization of a popular '70s corrido.,62,09/15/1977,0,1,NO_RAG
0819aab1-edc7-4e93-acc4-fdebde5fd1ad,57 315 4847212,5/2/2026,DIRECT,False,1,23:03,terror psicológico con final inesperado,terror psicológico con final inesperado,DIRECT,False,False,15.29935,5,Utusan Iblis: Dia Yang Berada di Antara Kita,0.3537,2,3,1,Baja,detractor,no,1,1,Utusan Iblis: Dia Yang Berada di Antara Kita,"['Horror', 'Mystery', 'Thriller']","['haunting', 'psychologist', 'female protagonist', 'psychological thriller', 'devil', 'mental health', 'ghost', 'terror']","Telling the story of Olivia, a psychiatrist specializing in mental health, who tries to help Rendy, a police officer, dealing with a brutal massacre case carried out by Cantika against her child and husband. After going through several therapy sessions, Olivia's own psychological condition deteriorates. A terrifying entity has long possessed Cantika’s body and was the reason she slaughtered her entire family, and now it is causing Olivia’s past to resurface.",60,01/02/2025,0,1,NO_RAG
0907057a-293c-4367-a22e-5fafeb376a72,57 312 1727943,5/2/2026,DIRECT,False,1,16:06,"me gustó Mission Impossible, algo similar","me gustó Mission Impossible, algo similar",DIRECT,False,False,6.8499,5,Laser Mission,0.4405,5,10,3,Alta,promoter,yes,1,1,Laser Mission,"['Thriller', 'Action', 'Adventure']","['spy', 'central intelligence agency (cia)', 'martial arts', 'diamond', 'hero', 'kidnapping', 'professor', 'kgb', 'laser', 'renegade', 'south africa', 'secret agent', 'government', 'one man army', 'scientist']","A CIA agent is sent to get Professor Braun before the KGB can seize him as the Prof's knowledge, together with a recently stolen diamond, could be used to make a laser cannon.",39,11/01/1989,0,1,NO_RAG
0b1ea98b-6625-4d83-8de8-e2e754b175d4,57 319 8008108,5/2/2026,DIRECT,False,1,5:16,terror con posesiones,terror con posesiones,DIRECT,False,False,5.99095,5,Ercole in Polesine,0.458,5,10,3,Alta,promoter,yes,1,1,Ercole in Polesine,['Comedy'],"['greek mythology', 'italian stereotype', 'venetian', 'stand-up comedian']","They have traveled the length and breadth, taught us to  read and write, told us their fantastic stories.  But who are these ancient Greeks we no longer remember?  They are much closer to us than it seems. Because the desires, the anxieties, the fears have remained the same. Hercules in Polesine is a journey through time and into the sea.  The entertaining journey through 5,000 years of stories, myths, legends that tell us about horned and cheating gods, listless heroes and  mythomaniacs, of desperate and blustering men.  And all these stories make us think about how we are now, all that way we have (not) done from the beginnings of civilization to the aftermath of the ATM queue.",0,04/06/2007,0,1,NO_RAG
0c0e096e-51b5-4a81-be8a-0140c5a11a09,57 314 0752520,5/2/2026,RAG,True,1,23:49,romance emocional con final bonito,romance emocional con final bonito,RAG,True,False,4.839916667,5,Pobre novio,0.8137,5,10,3,Alta,promoter,yes,1,1,Pobre novio,"['Soap', 'Comedy', 'Drama']",['romance'],"Santiago becomes an Internet sensation when a video of his bride-to-be ditching him on the altar goes viral. Now thanks to his newfound fame, he will turn into the coveted prize of a contest that offers a boyfriend to the lucky winner destroy their lives forever.",37,,0,1,RAG
0cccf2bd-3bbc-4e91-a093-b838cf34e5d0,57 311 6510950,5/2/2026,RAG,True,1,7:57,ciencia ficción con experimentos científicos,ciencia ficción con experimentos científicos,RAG,True,False,5.680616667,5,Jerrod Carmichael Reality Show,0.2763,2,3,1,Baja,detractor,no,1,1,Jerrod Carmichael Reality Show,"['Documentary', 'Comedy', 'Reality']",['experimental'],"Follow the personal life of Jerrod Carmichael, through his encounters with friends, family, and strangers, all in his search for love, sex, and connection.",56,,0,1,RAG
2e6471e1-d563-4b69-9195-9e595d7ecb7c,57 311 8664994,4/24/2026,RAG,True,1,1:06,Películas de terror intensas,Películas de terror intensas,RAG,True,False,12.6313,5,Guillermo del Toro's Cabinet of Curiosities,0.2043,2,3,1,Baja,detractor,no,1,1,Guillermo del Toro's Cabinet of Curiosities,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']","['tale', 'demon', 'gothic horror', 'dark fantasy', 'horror anthology', 'nightmares', 'horror']","Bizarre nightmares unfold in eight tales of terror in this visually stunning, spine-tingling horror collection curated by Guillermo del Toro.",75,,0,1,RAG
0dc67bfe-df11-4f3d-93f6-7381f1161c6d,57 319 6618862,5/2/2026,RAG,True,1,17:58,romance con drama y final feliz,romance con drama y final feliz,RAG,True,False,4.7778,5,Sullivan's Crossing,0.9994,5,10,3,Alta,promoter,yes,1,1,Sullivan's Crossing,['Drama'],['romance'],"After Neurosurgeon Maggie Sullivan’s personal and professional life are thrown into turmoil she returns home to Sullivan’s Crossing. While there, Maggie is forced to navigate her complicated present while confronting the painful past she has chosen to ignore for years.",83,,0,1,RAG
11ab5c2d-a093-4deb-82d4-b7dc0d7d17b1,57 319 1530273,5/2/2026,RAG,True,1,23:11,romance intenso pero no trágico,romance intenso pero no trágico,RAG,True,False,5.482783333,5,Tastefully Yours,0.7693,5,10,3,Alta,promoter,yes,1,1,Tastefully Yours,"['Comedy', 'Drama']",['romance'],"Driven to claim top culinary honors, an arrogant heir meets a low-profile but stubborn chef whose recipes astonish him — sparking an unlikely romance.",84,,0,1,RAG
1343a49a-f2ac-490f-adb1-fb41baa9dd4b,57 314 1585087,5/2/2026,DIRECT,False,1,4:40,películas de acción con espionaje,películas de acción con espionaje,DIRECT,False,False,3.79915,5,Anche se è amore non si vede,0.2681,2,3,1,Baja,detractor,no,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,NO_RAG
19bd5ce4-30a1-4c39-b956-9de1892790bf,57 311 7597733,5/2/2026,DIRECT,False,1,11:25,"me gustó Parasite, algo así","me gustó Parasite, algo así",DIRECT,False,False,49.7999,5,Blue Monkey,0.3216,2,3,1,Baja,detractor,no,1,1,Blue Monkey,"['Horror', 'Science Fiction']","['insect', 'plant', 'infection', 'creature', 'bug', 'virus', 'canuxploitation', 'bacteria']","While working in a greenhouse, a man receives an insect bite after touching an exotic plant. Immediately, he falls ill and is taken to an emergency room where the doctors diagnose him as suffering from an unknown bacteria, and a strange parasite which emerges from his mouth as a large slimy wormlike creature. Soon, there are more cases of bacterial infection, but the more immediate problem for the hospital is the wormlike creature which after accidental exposure to a genetic growth stimulant grows to monstrous proportions and starts a reign of terror and bloodshed in the hospitals abandoned wing.",49,09/25/1987,0,1,NO_RAG
1dc12e13-f366-49c6-91ea-84893c5716a5,57 318 0505135,5/2/2026,DIRECT,False,1,23:55,acción rápida pero con desarrollo de personajes,acción rápida pero con desarrollo de personajes,DIRECT,False,False,3.3675,5,È questa la vita che sognavo da bambino?,0.2604,2,3,1,Baja,detractor,no,1,1,È questa la vita che sognavo da bambino?,['Documentary'],"['art', 'intrattenimento e cultura']",We don't have an overview translated in English. Help us expand our database by adding one.,0,12/05/2022,0,1,NO_RAG
21345970-7969-474d-9d51-fbee2678c522,57 319 1614030,5/2/2026,DIRECT,False,1,19:40,acción con buena historia y no solo peleas,acción con buena historia y no solo peleas,DIRECT,False,False,5.7618,5,Después de… Primera parte: no se os puede dejar solos,0.381,3,7,2,Media,passive,partial,1,1,Después de… Primera parte: no se os puede dejar solos,['Documentary'],"['1970s', 'franco regime (francoism)', 'social documentary', 'communist party', 'spanish transition', '1980s', 'spanish history', 'social democracy', 'spanish politics']","A history of the Spanish Transition told in first person by the main protagonists: on the one hand, the politicians, idealistic or merely opportunistic, who brought it to a successful conclusion in the tribunes and offices; on the other hand, the citizens who, in the streets, supported it sincerely or fought it with ferocity.",80,11/07/1983,0,1,NO_RAG
217b8b66-0e61-49c2-aaa8-0a8d4bed4137,57 312 9343903,5/2/2026,RAG,True,1,17:32,"me gustó Ex Machina, algo así","me gustó Ex Machina, algo así",RAG,True,False,5.970066667,5,Juro que te amo,0.2463,2,3,1,Baja,detractor,no,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
262c0dcc-7566-4885-99bc-1cc5db334147,57 311 7238104,5/2/2026,RAG,True,1,13:24,películas tipo 300,películas tipo 300,RAG,True,False,5.0482,5,"Muchachos, la película de la gente",0.1983,2,3,1,Baja,detractor,no,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
2caf9919-0a0d-40f2-8927-a60d4a571af1,57 311 3256341,5/2/2026,DIRECT,False,1,13:49,películas tipo Spider-Man,películas tipo Spider-Man,DIRECT,False,False,5.730066667,5,The Spectacular Spider-Man,0.5777,5,10,3,Alta,promoter,yes,1,1,The Spectacular Spider-Man,"['Action & Adventure', 'Animation', 'Kids', 'Family']","['secret identity', 'high school', 'cartoon', 'superhero', 'based on comic', 'nostalgic', 'teen superhero', 'admiring']","Having spent the summer engaging common criminals with his new-found powers, not so typical 16-year-old Peter Parker must conceal his secret identity and battle super-villains in the real world as he enters his junior year of high school.",86,,0,1,NO_RAG
30df9703-e96e-43e6-99a6-f60dfeadbdf7,57 315 8803135,5/2/2026,DIRECT,False,1,6:33,películas animadas familiares,películas animadas familiares,DIRECT,False,False,5.426116667,5,Egypt: Secrets of the Pharaohs,0.1968,2,3,1,Baja,detractor,no,1,1,Egypt: Secrets of the Pharaohs,"['Documentary', 'History']","['egipto', 'faraones', 'pirámide']",National Geographic goes to Egypt to look into an underground vault that houses a ship of the Pharaoh Khufu and follows an researcher as he attempts to recreate the ancient rite of mummification.,58,12/30/1997,0,1,NO_RAG
31016bdc-2b87-43f3-9c82-7139ae329f81,57 317 0129130,5/2/2026,RAG,True,1,12:09,"me gustó Twilight, algo parecido","me gustó Twilight, algo parecido",RAG,True,False,4.685966667,5,Gathering Storm,0.2614,2,3,1,Baja,detractor,no,1,1,Gathering Storm,['Documentary'],['storm'],First-hand accounts of the planet's fiercest storms.,57,,0,1,RAG
32ab0ac7-aa50-4c66-8405-4009b48a8c40,57 311 4444262,5/2/2026,RAG,True,1,15:21,algo como The Wolf of Wall Street,algo como The Wolf of Wall Street,RAG,True,False,10.55066667,5,Wall Street,0.561,5,10,3,Alta,promoter,yes,1,1,Wall Street,"['Crime', 'Drama']","['new york city', 'fraud', 'broker', 'wall street', 'finances', 'stockbroker', 'lawyer', 'union', 'millionaire', 'manhattan, new york city', 'stock market', 'stocks', '1980s', 'black monday', 'high finance']","A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider, whom takes the youth under his wing.",72,03/17/1988,0,1,RAG
355603ec-6d3f-4991-949a-883f154a9c13,57 314 3759001,5/2/2026,RAG,True,1,4:33,terror con criaturas extrañas,terror con criaturas extrañas,RAG,True,False,3.3979,5,Furia,0.3304,3,7,2,Media,passive,partial,1,1,Furia,"['Drama', 'Crime']","['undercover agent', 'terrorism']","Policeman Asgeir moves to an idyllic town in the west part of Norway. After a local conflict, he meets a mysterious woman named Ragna, and soon they are both trapped in a network of right-wing radical forces that threaten Europe.",71,,0,1,RAG
36af3652-fd36-4eff-8158-1901f971469b,57 311 3373978,5/2/2026,RAG,True,1,21:39,ciencia ficción con distopía y protagonista fuerte,ciencia ficción con distopía y protagonista fuerte,RAG,True,False,5.128583333,5,Bureau 749,0.4147,3,7,2,Media,passive,partial,1,1,Bureau 749,"['Action', 'Adventure', 'Science Fiction']","['joyful', 'mezcla documental y ficción']",A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.,63,10/01/2024,0,1,RAG
